Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1064020,-,-,-,40.57,-80.02,0,353,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2020,1,1,0,30,-0.4,0,0,0,4,-2.1,0,0,0,0,88.15,117.11,0.13,967,0.9,260,0.8,0.0000,0.0000
2020,1,1,1,30,-0.7000000000000001,0,0,0,4,-2.1,0,0,0,0,90.10000000000001,128.47,0.13,967,0.9,265,0.8,0.0000,0.0000
2020,1,1,2,30,-1.1,0,0,0,4,-2.5,0,0,0,0,90.34,139.77,0.13,967,0.8,269,0.8,0.0000,0.0000
2020,1,1,3,30,-1.5,0,0,0,4,-3.1,0,0,0,0,88.65,150.47,0.13,967,0.8,270,0.8,0.0000,0.0000
2020,1,1,4,30,-1.9000000000000001,0,0,0,4,-3.7,0,0,0,0,87.33,159.21,0.13,967,0.8,270,0.7000000000000001,0.0000,0.0000
2020,1,1,5,30,-2.3000000000000003,0,0,0,4,-4.2,0,0,0,0,86.77,162.42000000000002,0.13,967,0.7000000000000001,268,0.7000000000000001,0.0000,0.0000
2020,1,1,6,30,-2.7,0,0,0,4,-4.6000000000000005,0,0,0,0,86.8,157.54,0.13,968,0.6000000000000001,266,0.7000000000000001,0.0000,0.0000
2020,1,1,7,30,-3.1,0,0,0,4,-5,0,0,0,0,86.89,148.15,0.13,968,0.5,264,0.6000000000000001,0.0000,0.0000
2020,1,1,8,30,-3.5,0,0,0,4,-5.300000000000001,0,0,0,0,87.62,137.23,0.13,968,0.5,263,0.6000000000000001,0.0000,0.0000
2020,1,1,9,30,-3.4000000000000004,0,0,0,4,-5.4,0,0,0,0,86.25,125.89,0.13,968,0.4,264,0.6000000000000001,0.0000,0.0000
2020,1,1,10,30,-2.8000000000000003,0,0,0,4,-5.300000000000001,0,0,0,0,83.19,114.56,0.13,968,0.5,265,0.6000000000000001,0.0000,0.0000
2020,1,1,11,30,-2.3000000000000003,0,0,0,4,-5,0,0,0,0,81.85000000000001,103.54,0.13,969,0.5,265,0.7000000000000001,0.0000,0.0000
2020,1,1,12,30,-1.8,0,0,0,4,-5,0,0,0,0,78.86,93.09,0.13,969,0.4,265,0.7000000000000001,0.0000,0.0000
2020,1,1,13,30,-1,33,540,95,4,-5.5,38,36,100,42,71.54,83.4,0.13,970,0.4,266,0.8,0.0000,0.0000
2020,1,1,14,30,0.2,45,795,248,4,-6.1000000000000005,95,39,43,105,62.56,75.21000000000001,0.13,970,0.4,266,0.9,5.1252,3.9372
2020,1,1,15,30,1.4000000000000001,49,901,375,4,-6.4,118,438,0,277,56.07,68.78,0.13,970,0.4,265,1,14.3336,11.1160
2020,1,1,16,30,2.3000000000000003,52,944,455,0,-6.7,52,944,0,455,51.57,64.74,0.13,970,0.4,264,0.9,24.3155,18.9305
2020,1,1,17,30,3.1,54,948,476,0,-6.6000000000000005,54,948,0,476,48.910000000000004,63.550000000000004,0.13,970,0.4,264,0.9,25.6542,19.9911
2020,1,1,18,30,3.6,55,920,438,0,-6.4,55,920,0,438,48.120000000000005,65.38,0.13,970,0.5,262,0.9,23.2961,18.1273
2020,1,1,19,30,3.4000000000000004,53,862,348,0,-5.800000000000001,53,862,0,348,51.1,69.99,0.13,970,0.5,257,0.7000000000000001,17.8170,13.7976
2020,1,1,20,30,2,45,743,214,0,-4.9,45,743,0,214,60.32,76.85000000000001,0.13,970,0.5,249,0.5,10.3115,7.8975
2020,1,1,21,30,-0.6000000000000001,26,455,63,0,-3.7,26,455,0,63,79.74,85.32000000000001,0.13,970,0.5,239,0.4,0.0000,0.0000
2020,1,1,22,30,-2,0,0,0,0,-3.6,0,0,0,0,88.88,95.28,0.13,971,0.5,230,0.4,0.0000,0.0000
2020,1,1,23,30,-2,0,0,0,0,-3.3000000000000003,0,0,0,0,90.9,105.87,0.13,971,0.5,226,0.4,0.0000,0.0000
2020,1,2,0,30,-2.4000000000000004,0,0,0,0,-3,0,0,0,0,95.64,116.98,0.13,971,0.5,211,0.4,0.0000,0.0000
2020,1,2,1,30,-2.5,0,0,0,0,-2.6,0,0,0,0,99.24000000000001,128.33,0.13,971,0.5,202,0.4,0.0000,0.0000
2020,1,2,2,30,-2.6,0,0,0,0,-2.6,0,0,0,0,100,139.63,0.13,971,0.5,198,0.4,0.0000,0.0000
2020,1,2,3,30,-2.6,0,0,0,0,-2.6,0,0,0,0,100,150.34,0.13,971,0.5,198,0.4,0.0000,0.0000
